data_718_3187:3187:718
data_718_3187:42:3143:1.0
data_718_3187:43:273:1.0
data_718_3187:43:572:1.0
data_718_3187:43:1326:1.0
data_718_3187:43:2247:1.0
data_718_3187:43:2549:1.0
data_718_3187:44:568:1.0
data_718_3187:44:1806:1.0
data_718_3187:44:3141:1.0
data_718_3187:45:273:1.0
data_718_3187:45:568:1.0
data_718_3187:45:1023:1.0
data_718_3187:45:1806:1.0
data_718_3187:45:2479:1.0
data_718_3187:45:2535:1.0
data_718_3187:45:2739:1.0
data_718_3187:45:3000:1.0
data_718_3187:45:3141:2.0
data_718_3187:45:3143:1.0
data_718_3187:45:3149:1.0
data_718_3187:46:566:1.0
data_718_3187:46:826:1.0
data_718_3187:46:2272:1.0
data_718_3187:46:3144:1.0
data_718_3187:46:3174:1.0
data_718_3187:47:273:1.0
data_718_3187:47:535:1.0
data_718_3187:47:566:1.0
data_718_3187:47:1239:1.0
data_718_3187:47:3144:1.0
data_718_3187:48:621:1.0
data_718_3187:48:2376:1.0
data_718_3187:48:3141:1.0
data_718_3187:48:3143:1.0
data_718_3187:49:568:2.0
data_718_3187:49:572:1.0
data_718_3187:49:2330:1.0
data_718_3187:49:2403:1.0
data_718_3187:49:2645:1.0
data_718_3187:49:3075:1.0
data_718_3187:49:3103:1.0
data_718_3187:49:3166:1.0
data_718_3187:50:568:1.0
data_718_3187:50:1342:1.0
data_718_3187:50:2272:1.0
data_718_3187:50:2539:2.0
data_718_3187:50:3103:1.0
data_718_3187:50:3161:2.0
data_718_3187:50:3162:1.0
data_718_3187:51:273:1.0
data_718_3187:51:568:1.0
data_718_3187:51:3142:1.0
data_718_3187:51:3143:1.0
data_718_3187:52:193:2.0
data_718_3187:52:273:1.0
data_718_3187:52:572:1.0
data_718_3187:52:1422:1.0
data_718_3187:52:2289:1.0
data_718_3187:52:2960:1.0
data_718_3187:52:3141:1.0
data_718_3187:52:3151:2.0
data_718_3187:53:572:1.0
data_718_3187:53:1696:1.0
data_718_3187:53:1973:1.0
data_718_3187:53:2432:1.0
data_718_3187:53:3075:1.0
data_718_3187:54:193:1.0
data_718_3187:54:273:1.0
data_718_3187:54:568:2.0
data_718_3187:54:1239:1.0
data_718_3187:54:1461:1.0
data_718_3187:54:1762:1.0
data_718_3187:54:2466:1.0
data_718_3187:54:2762:1.0
data_718_3187:54:3141:1.0
data_718_3187:54:3143:2.0
data_718_3187:55:273:3.0
data_718_3187:55:568:1.0
data_718_3187:55:1005:2.0
data_718_3187:55:1505:1.0
data_718_3187:55:2831:1.0
data_718_3187:55:3134:1.0
data_718_3187:56:535:1.0
data_718_3187:56:568:1.0
data_718_3187:56:2868:1.0
data_718_3187:56:3161:1.0
data_718_3187:57:273:1.0
data_718_3187:57:621:1.0
data_718_3187:57:1005:1.0
data_718_3187:57:1239:1.0
data_718_3187:57:2035:1.0
data_718_3187:57:3141:1.0
data_718_3187:58:572:2.0
data_718_3187:58:3170:1.0
data_718_3187:59:273:1.0
data_718_3187:59:339:1.0
data_718_3187:59:572:1.0
data_718_3187:59:1401:1.0
data_718_3187:59:1520:1.0
data_718_3187:59:1717:1.0
data_718_3187:59:1801:1.0
data_718_3187:59:2027:1.0
data_718_3187:59:2035:1.0
data_718_3187:59:2403:1.0
data_718_3187:59:3141:2.0
data_718_3187:59:3148:1.0
data_718_3187:59:3161:1.0
data_718_3187:59:3168:1.0
data_718_3187:60:273:3.0
data_718_3187:60:566:1.0
data_718_3187:60:568:1.0
data_718_3187:60:1103:1.0
data_718_3187:60:3141:2.0
data_718_3187:60:3165:1.0
data_718_3187:60:3180:1.0
data_718_3187:61:273:1.0
data_718_3187:61:342:1.0
data_718_3187:61:568:1.0
data_718_3187:61:1008:1.0
data_718_3187:61:1717:1.0
data_718_3187:61:3142:1.0
data_718_3187:62:273:1.0
data_718_3187:62:392:1.0
data_718_3187:62:568:1.0
data_718_3187:62:572:1.0
data_718_3187:62:1239:1.0
data_718_3187:62:2265:1.0
data_718_3187:62:2539:1.0
data_718_3187:62:3031:1.0
data_718_3187:62:3103:1.0
data_718_3187:62:3113:1.0
data_718_3187:63:568:1.0
data_718_3187:63:1806:1.0
data_718_3187:63:2161:1.0
data_718_3187:63:2265:1.0
data_718_3187:63:2269:1.0
data_718_3187:63:3161:1.0
data_718_3187:64:568:1.0
data_718_3187:64:962:1.0
data_718_3187:64:1716:1.0
data_718_3187:64:2467:1.0
data_718_3187:64:2990:1.0
data_718_3187:64:3147:1.0
data_718_3187:64:3150:1.0
data_718_3187:65:568:1.0
data_718_3187:65:1059:1.0
data_718_3187:65:1416:1.0
data_718_3187:65:2272:1.0
data_718_3187:65:2466:1.0
data_718_3187:65:3141:1.0
data_718_3187:65:3145:1.0
data_718_3187:65:3161:2.0
data_718_3187:65:3175:1.0
data_718_3187:65:3180:1.0
data_718_3187:66:568:1.0
data_718_3187:66:1059:1.0
data_718_3187:66:2199:1.0
data_718_3187:66:2830:1.0
data_718_3187:66:3161:2.0
data_718_3187:66:3162:1.0
data_718_3187:66:3170:1.0
data_718_3187:66:3180:1.0
data_718_3187:67:392:1.0
data_718_3187:67:1239:1.0
data_718_3187:67:1806:1.0
data_718_3187:67:2489:1.0
data_718_3187:67:2491:1.0
data_718_3187:67:2830:1.0
data_718_3187:67:3161:1.0
data_718_3187:67:3170:1.0
data_718_3187:68:339:1.0
data_718_3187:68:728:1.0
data_718_3187:68:1733:1.0
data_718_3187:68:1973:1.0
data_718_3187:68:2535:1.0
data_718_3187:68:2846:1.0
data_718_3187:69:487:1.0
data_718_3187:69:568:1.0
data_718_3187:69:572:1.0
data_718_3187:69:1344:1.0
data_718_3187:69:2859:1.0
data_718_3187:69:2992:1.0
data_718_3187:69:3141:1.0
data_718_3187:69:3143:1.0
data_718_3187:70:273:4.0
data_718_3187:70:568:1.0
data_718_3187:70:572:1.0
data_718_3187:70:1046:1.0
data_718_3187:70:1239:1.0
data_718_3187:70:2272:1.0
data_718_3187:70:2467:1.0
data_718_3187:71:425:1.0
data_718_3187:71:555:1.0
data_718_3187:71:572:1.0
data_718_3187:71:1311:1.0
data_718_3187:71:2272:1.0
data_718_3187:71:2718:1.0
data_718_3187:71:3141:1.0
data_718_3187:72:193:1.0
data_718_3187:72:273:1.0
data_718_3187:72:568:2.0
data_718_3187:72:572:1.0
data_718_3187:72:709:1.0
data_718_3187:72:2381:1.0
data_718_3187:72:3146:1.0
data_718_3187:73:273:2.0
data_718_3187:73:2738:1.0
data_718_3187:73:3174:1.0
data_718_3187:74:273:1.0
data_718_3187:74:568:3.0
data_718_3187:74:962:1.0
data_718_3187:74:2718:1.0
data_718_3187:74:3141:1.0
data_718_3187:75:88:1.0
data_718_3187:75:273:1.0
data_718_3187:75:568:2.0
data_718_3187:75:709:1.0
data_718_3187:75:973:1.0
data_718_3187:75:1466:1.0
data_718_3187:75:1780:1.0
data_718_3187:75:2467:1.0
data_718_3187:75:3151:1.0
data_718_3187:76:382:1.0
data_718_3187:76:3145:1.0
data_718_3187:76:3146:1.0
data_718_3187:76:3161:1.0
data_718_3187:76:3178:1.0
data_718_3187:77:273:1.0
data_718_3187:77:568:1.0
data_718_3187:77:1495:1.0
data_718_3187:77:2444:1.0
data_718_3187:77:2826:1.0
data_718_3187:77:3151:1.0
data_718_3187:78:273:2.0
data_718_3187:78:342:1.0
data_718_3187:78:535:1.0
data_718_3187:78:568:1.0
data_718_3187:78:1095:1.0
data_718_3187:78:1274:1.0
data_718_3187:78:3142:1.0
data_718_3187:78:3174:1.0
data_718_3187:79:88:1.0
data_718_3187:79:684:1.0
data_718_3187:79:973:1.0
data_718_3187:79:1466:1.0
data_718_3187:79:1780:1.0
data_718_3187:80:273:1.0
data_718_3187:80:568:1.0
data_718_3187:80:572:1.0
data_718_3187:80:1780:1.0
data_718_3187:80:2960:1.0
data_718_3187:80:3161:1.0
data_718_3187:81:273:1.0
data_718_3187:81:1059:1.0
data_718_3187:81:1416:1.0
data_718_3187:81:2272:1.0
data_718_3187:81:3141:1.0
data_718_3187:81:3161:1.0
data_718_3187:81:3180:1.0
data_718_3187:82:572:1.0
data_718_3187:82:1672:1.0
data_718_3187:82:2193:1.0
data_718_3187:82:3162:1.0
data_718_3187:82:3174:1.0
data_718_3187:83:572:1.0
data_718_3187:83:2002:1.0
data_718_3187:83:2539:1.0
data_718_3187:83:3168:1.0
data_718_3187:84:1341:1.0
data_718_3187:84:2024:1.0
data_718_3187:84:2356:1.0
data_718_3187:84:2830:1.0
data_718_3187:84:3075:1.0
data_718_3187:84:3161:1.0
data_718_3187:85:273:1.0
data_718_3187:85:347:1.0
data_718_3187:85:568:1.0
data_718_3187:85:572:2.0
data_718_3187:85:1762:1.0
data_718_3187:85:2002:1.0
data_718_3187:85:2094:1.0
data_718_3187:85:2403:1.0
data_718_3187:85:2523:1.0
data_718_3187:85:2725:1.0
data_718_3187:85:2826:1.0
data_718_3187:85:3142:1.0
data_718_3187:85:3146:1.0
data_718_3187:85:3153:1.0
data_718_3187:86:273:2.0
data_718_3187:86:568:3.0
data_718_3187:86:618:1.0
data_718_3187:86:962:1.0
data_718_3187:87:522:1.0
data_718_3187:87:568:1.0
data_718_3187:87:838:1.0
data_718_3187:87:3151:1.0
data_718_3187:88:273:1.0
data_718_3187:88:1059:1.0
data_718_3187:88:1215:1.0
data_718_3187:88:1239:1.0
data_718_3187:88:3141:1.0
data_718_3187:89:568:2.0
data_718_3187:89:1603:1.0
data_718_3187:89:2024:1.0
data_718_3187:89:2535:1.0
data_718_3187:89:3151:1.0
data_718_3187:90:273:1.0
data_718_3187:90:568:1.0
data_718_3187:90:1326:1.0
data_718_3187:90:2026:1.0
data_718_3187:90:2283:1.0
data_718_3187:90:2466:1.0
data_718_3187:91:273:2.0
data_718_3187:91:568:1.0
data_718_3187:91:962:1.0
data_718_3187:91:3151:1.0
data_718_3187:92:1341:1.0
data_718_3187:92:2024:1.0
data_718_3187:92:2356:1.0
data_718_3187:92:2830:1.0
data_718_3187:92:3075:1.0
data_718_3187:92:3161:1.0
data_718_3187:93:535:1.0
data_718_3187:93:1341:1.0
data_718_3187:93:1442:1.0
data_718_3187:93:1751:1.0
data_718_3187:93:2004:1.0
data_718_3187:93:2033:1.0
data_718_3187:93:2403:1.0
data_718_3187:93:3143:1.0
data_718_3187:93:3145:1.0
data_718_3187:94:1001:1.0
data_718_3187:94:1311:1.0
data_718_3187:94:2024:1.0
data_718_3187:94:2467:1.0
data_718_3187:94:3151:1.0
data_718_3187:94:3161:1.0
data_718_3187:94:3172:1.0
data_718_3187:95:181:1.0
data_718_3187:95:273:1.0
data_718_3187:95:640:1.0
data_718_3187:95:1311:1.0
data_718_3187:95:1472:1.0
data_718_3187:95:1618:1.0
data_718_3187:95:2033:1.0
data_718_3187:95:2403:1.0
data_718_3187:95:3141:1.0
data_718_3187:95:3143:1.0
data_718_3187:95:3151:2.0
data_718_3187:95:3152:1.0
data_718_3187:96:342:1.0
data_718_3187:96:684:1.0
data_718_3187:96:2543:1.0
data_718_3187:97:973:1.0
data_718_3187:97:2866:1.0
data_718_3187:97:3161:1.0
data_718_3187:97:3162:1.0
data_718_3187:98:273:1.0
data_718_3187:98:1717:1.0
data_718_3187:98:2094:1.0
data_718_3187:98:2772:1.0
data_718_3187:99:535:1.0
data_718_3187:99:687:1.0
data_718_3187:99:2402:1.0
data_718_3187:100:273:1.0
data_718_3187:100:1145:1.0
data_718_3187:100:2094:1.0
data_718_3187:100:2222:1.0
data_718_3187:100:2272:1.0
data_718_3187:100:2615:1.0
data_718_3187:100:2739:1.0
data_718_3187:100:3176:1.0
data_718_3187:101:2506:1.0
data_718_3187:101:3143:3.0
data_718_3187:101:3170:2.0
data_718_3187:102:622:1.0
data_718_3187:102:2272:1.0
data_718_3187:102:2539:1.0
data_718_3187:102:3141:1.0
data_718_3187:102:3162:1.0
data_718_3187:103:1095:1.0
data_718_3187:103:1215:1.0
data_718_3187:103:1580:1.0
data_718_3187:103:2272:2.0
data_718_3187:103:2539:2.0
data_718_3187:104:1059:1.0
data_718_3187:104:2199:1.0
data_718_3187:104:2479:1.0
data_718_3187:104:2830:1.0
data_718_3187:104:3141:1.0
data_718_3187:104:3156:1.0
data_718_3187:104:3161:2.0
data_718_3187:104:3162:1.0
data_718_3187:104:3170:1.0
data_718_3187:104:3180:1.0
data_718_3187:105:273:1.0
data_718_3187:105:2403:1.0
data_718_3187:105:2466:1.0
data_718_3187:105:2604:1.0
data_718_3187:105:3161:2.0
data_718_3187:106:273:1.0
data_718_3187:106:1239:1.0
data_718_3187:106:2272:1.0
data_718_3187:106:2630:1.0
data_718_3187:106:3175:1.0
data_718_3187:107:566:1.0
data_718_3187:107:1786:1.0
data_718_3187:107:2378:1.0
data_718_3187:107:2856:1.0
data_718_3187:107:3174:1.0
data_718_3187:107:3183:1.0
data_718_3187:108:273:2.0
data_718_3187:108:568:1.0
data_718_3187:108:962:1.0
data_718_3187:108:1550:1.0
data_718_3187:109:133:1.0
data_718_3187:109:568:1.0
data_718_3187:109:1191:1.0
data_718_3187:109:1239:1.0
data_718_3187:109:1530:1.0
data_718_3187:109:2285:1.0
data_718_3187:109:3141:1.0
data_718_3187:110:193:1.0
data_718_3187:110:427:1.0
data_718_3187:110:568:2.0
data_718_3187:110:1973:1.0
data_718_3187:110:2860:1.0
data_718_3187:110:3175:1.0
data_718_3187:111:338:1.0
data_718_3187:111:568:1.0
data_718_3187:111:1391:1.0
data_718_3187:111:2265:1.0
data_718_3187:111:3075:1.0
data_718_3187:111:3161:1.0
data_718_3187:112:568:1.0
data_718_3187:112:709:1.0
data_718_3187:112:1045:1.0
data_718_3187:112:1623:1.0
data_718_3187:113:535:1.0
data_718_3187:113:1342:1.0
data_718_3187:113:2398:1.0
data_718_3187:113:2467:1.0
data_718_3187:113:2830:1.0
data_718_3187:113:3141:2.0
data_718_3187:113:3161:2.0
data_718_3187:114:411:1.0
data_718_3187:114:572:1.0
data_718_3187:114:1211:1.0
data_718_3187:114:2033:1.0
data_718_3187:114:3141:1.0
data_718_3187:115:662:1.0
data_718_3187:115:2467:1.0
data_718_3187:115:2831:1.0
data_718_3187:115:3150:1.0
data_718_3187:115:3151:1.0
data_718_3187:116:392:1.0
data_718_3187:116:535:1.0
data_718_3187:116:1095:1.0
data_718_3187:116:1239:1.0
data_718_3187:116:2082:1.0
data_718_3187:116:2738:1.0
data_718_3187:117:273:1.0
data_718_3187:117:568:1.0
data_718_3187:117:1151:1.0
data_718_3187:117:2466:1.0
data_718_3187:117:2604:1.0
data_718_3187:117:3141:1.0
data_718_3187:117:3143:1.0
data_718_3187:117:3161:2.0
data_718_3187:118:1059:1.0
data_718_3187:118:2199:1.0
data_718_3187:118:2479:1.0
data_718_3187:118:2830:1.0
data_718_3187:118:3141:1.0
data_718_3187:118:3156:1.0
data_718_3187:118:3161:2.0
data_718_3187:118:3162:1.0
data_718_3187:118:3170:1.0
data_718_3187:118:3180:1.0
data_718_3187:119:78:1.0
data_718_3187:119:273:1.0
data_718_3187:119:2467:1.0
data_718_3187:119:2631:1.0
data_718_3187:119:2862:1.0
data_718_3187:120:1717:1.0
data_718_3187:120:1923:1.0
data_718_3187:120:2272:1.0
data_718_3187:120:2539:1.0
data_718_3187:120:3161:2.0
data_718_3187:120:3162:1.0
data_718_3187:121:41:1.0
data_718_3187:121:273:2.0
data_718_3187:121:374:1.0
data_718_3187:121:382:1.0
data_718_3187:121:572:1.0
data_718_3187:121:685:1.0
data_718_3187:121:1239:1.0
data_718_3187:121:1311:1.0
data_718_3187:121:1326:1.0
data_718_3187:121:2002:1.0
data_718_3187:121:2024:1.0
data_718_3187:121:2403:1.0
data_718_3187:121:3146:1.0
data_718_3187:121:3153:1.0
data_718_3187:121:3161:1.0
data_718_3187:122:273:1.0
data_718_3187:122:1973:1.0
data_718_3187:122:2795:1.0
data_718_3187:123:512:1.0
data_718_3187:123:2193:1.0
data_718_3187:123:2539:1.0
data_718_3187:124:568:2.0
data_718_3187:124:1401:1.0
data_718_3187:124:2199:1.0
data_718_3187:124:2403:1.0
data_718_3187:124:2467:1.0
data_718_3187:124:2539:1.0
data_718_3187:124:2780:1.0
data_718_3187:124:3161:2.0
data_718_3187:124:3170:1.0
data_718_3187:125:1717:1.0
data_718_3187:125:1923:1.0
data_718_3187:125:2272:1.0
data_718_3187:125:2539:1.0
data_718_3187:125:3151:2.0
data_718_3187:125:3161:2.0
data_718_3187:125:3162:1.0
data_718_3187:126:568:1.0
data_718_3187:126:1311:1.0
data_718_3187:126:2990:1.0
data_718_3187:126:3141:1.0
data_718_3187:127:342:1.0
data_718_3187:127:568:2.0
data_718_3187:127:1008:1.0
data_718_3187:127:3142:2.0
data_718_3187:127:3175:1.0
data_718_3187:128:640:1.0
data_718_3187:128:769:1.0
data_718_3187:128:1034:1.0
data_718_3187:128:1239:1.0
data_718_3187:128:1353:1.0
data_718_3187:128:2094:1.0
data_718_3187:128:2193:1.0
data_718_3187:128:2539:1.0
data_718_3187:128:3161:1.0
data_718_3187:128:3174:1.0
data_718_3187:129:322:1.0
data_718_3187:129:640:1.0
data_718_3187:129:769:1.0
data_718_3187:129:1034:1.0
data_718_3187:129:1239:1.0
data_718_3187:129:1353:1.0
data_718_3187:129:2094:1.0
data_718_3187:129:2193:1.0
data_718_3187:129:2539:1.0
data_718_3187:129:3161:1.0
data_718_3187:129:3174:1.0
data_718_3187:130:568:1.0
data_718_3187:130:572:1.0
data_718_3187:130:819:1.0
data_718_3187:130:3141:3.0
data_718_3187:130:3174:1.0
data_718_3187:131:1011:1.0
data_718_3187:131:2101:1.0
data_718_3187:131:2378:1.0
data_718_3187:131:3141:1.0
data_718_3187:131:3151:1.0
data_718_3187:132:181:1.0
data_718_3187:132:572:1.0
data_718_3187:132:1294:1.0
data_718_3187:132:2024:1.0
data_718_3187:132:2326:1.0
data_718_3187:132:2500:1.0
data_718_3187:132:3151:1.0
data_718_3187:133:568:1.0
data_718_3187:133:572:1.0
data_718_3187:133:1215:1.0
data_718_3187:133:2283:1.0
data_718_3187:133:2539:1.0
data_718_3187:133:3161:1.0
data_718_3187:134:1294:1.0
data_718_3187:134:2326:1.0
data_718_3187:134:2500:1.0
data_718_3187:135:193:1.0
data_718_3187:135:3143:1.0
data_718_3187:135:3181:1.0
data_718_3187:136:568:1.0
data_718_3187:136:2272:1.0
data_718_3187:136:3174:1.0
data_718_3187:137:1086:1.0
data_718_3187:137:1294:1.0
data_718_3187:137:1311:1.0
data_718_3187:137:1717:1.0
data_718_3187:137:2326:1.0
data_718_3187:137:2500:1.0
data_718_3187:137:3161:1.0
data_718_3187:138:522:1.0
data_718_3187:138:568:1.0
data_718_3187:138:838:1.0
data_718_3187:138:3151:1.0
data_718_3187:139:1059:1.0
data_718_3187:139:1215:1.0
data_718_3187:139:1239:1.0
data_718_3187:139:3141:1.0
data_718_3187:140:555:1.0
data_718_3187:140:568:3.0
data_718_3187:140:572:1.0
data_718_3187:140:1239:1.0
data_718_3187:140:1526:1.0
data_718_3187:140:1552:1.0
data_718_3187:140:2314:1.0
data_718_3187:140:2643:1.0
data_718_3187:140:2739:1.0
data_718_3187:140:3141:1.0
data_718_3187:140:3144:2.0
data_718_3187:140:3168:1.0
data_718_3187:141:225:1.0
data_718_3187:141:1046:1.0
data_718_3187:141:1300:3.0
data_718_3187:141:2288:1.0
data_718_3187:142:273:1.0
data_718_3187:142:568:1.0
data_718_3187:142:2272:1.0
data_718_3187:142:2585:1.0
data_718_3187:142:3144:1.0
data_718_3187:142:3151:1.0
data_718_3187:143:273:1.0
data_718_3187:143:568:1.0
data_718_3187:143:1120:1.0
data_718_3187:143:3143:1.0
data_718_3187:144:568:1.0
data_718_3187:144:2859:1.0
data_718_3187:144:3141:1.0
